type,timestamp,price,gross_pnl,fee,net_pnl,capital_after
EXIT,2020-02-11 04:00:00,9737.018018,157.584115887581,0.5482770887508744,157.03583879883013,2069.768358257087
ENTRY,2020-02-11 12:00:00,10168.039497,0.0,0.3642685679327742,-0.3642685679327742,2069.4040896891543
STOP,2020-02-15 12:00:00,9933.959843293758,-20.96467570344556,0.35588269765139596,-21.320558401096957,2048.083531288057
ENTRY,2020-02-23 20:00:00,9939.38092,0.0,0.5180452949576879,-0.5180452949576879,2047.5654859930994
STOP,2020-02-24 00:00:00,9779.265545652572,-20.863225033504875,0.509700004944286,-21.37292503844916,2026.1925609546502
ENTRY,2020-02-24 04:00:00,9755.755849,0.0,0.43407416659925196,-0.43407416659925196,2025.758486788051
STOP,2020-02-24 16:00:00,9570.730196888157,-20.581402656813047,0.42584160553652667,-21.007244262349573,2004.7512425257014
ENTRY,2020-03-05 08:00:00,9103.620266999998,0.0,0.3759265184107141,-0.3759265184107141,2004.3753160072906
STOP,2020-03-07 16:00:00,8906.755295705614,-20.32344306033736,0.3677971411865792,-20.69124020152394,1983.6840758057667
ENTRY,2020-03-19 12:00:00,5896.86853,0.0,0.12737718104815673,-0.12737718104815673,1983.5566986247186
EXIT,2020-03-22 16:00:00,5909.256691,0.6689860128824577,0.1276447754533097,0.541341237429148,1984.0980398621477
ENTRY,2020-03-23 12:00:00,6233.609522,0.0,0.11467409340255841,-0.11467409340255841,1983.9833657687452
EXIT,2020-03-27 20:00:00,6357.202267,5.684060709124,0.11694771768620801,5.567112991437792,1989.550478760183
ENTRY,2020-03-31 00:00:00,6441.401841,0.0,0.21355724691040837,-0.21355724691040837,1989.3369215132727
STOP,2020-04-01 12:00:00,6199.502860590557,-20.04970407134835,0.20553736528186906,-20.25524143663022,1969.0816800766424
ENTRY,2020-04-01 20:00:00,6644.912875999999,0.0,0.2196102082886371,-0.2196102082886371,1968.8620698683537
EXIT,2020-04-05 16:00:00,6790.952103,12.066262439503804,0.2244367132644386,11.841825726239366,1980.7038955945932
ENTRY,2020-04-05 20:00:00,6774.811833999999,0.0,0.26449085290299806,-0.26449085290299806,1980.4394047416902
EXIT,2020-04-10 04:00:00,6920.903106,14.258626689470072,0.2701943035787861,13.988432385891286,1994.4278371275814
ENTRY,2020-04-18 00:00:00,7088.92604,0.0,0.2359446545536088,-0.2359446545536088,1994.1918924730278
STOP,2020-04-20 16:00:00,6847.181983259429,-20.11525357867961,0.22789855312213692,-20.343152131801748,1973.848740341226
ENTRY,2020-04-23 12:00:00,7532.3590300000005,0.0,0.28244996394108335,-0.28244996394108335,1973.5662903772848
EXIT,2020-05-02 08:00:00,8831.3498,121.77456447741177,0.33115978973204807,121.44340468767973,2095.0096950649645
ENTRY,2020-05-02 16:00:00,8880.773433,0.0,0.23963392666785785,-0.23963392666785785,2094.7700611382966
STOP,2020-05-04 04:00:00,8567.640226755815,-21.12353736656528,0.23118451172123178,-21.35472187828651,2073.41533926001
ENTRY,2020-05-04 12:00:00,8850.6544,0.0,0.24601662006730582,-0.24601662006730582,2073.169322639943
EXIT,2020-05-05 08:00:00,8842.076581,-0.5960819230296518,0.24577818729809398,-0.8418601103277458,2072.3274625296153
ENTRY,2020-05-06 12:00:00,9276.172016999999,0.0,0.27687404438376956,-0.27687404438376956,2072.0505884852314
STOP,2020-05-10 00:00:00,8995.753909537756,-20.924713176196406,0.26850415911329095,-21.193217335309697,2050.8573711499216
ENTRY,2020-05-14 04:00:00,9511.412568,0.0,0.27184563561956016,-0.27184563561956016,2050.585525514302
STOP,2020-05-15 20:00:00,9221.621322836743,-20.70630536610039,0.26356311347312,-20.96986847957351,2029.6156570347284
ENTRY,2020-05-16 00:00:00,9408.501704,0.0,0.17777710823335646,-0.17777710823335646,2029.437879926495
EXIT,2020-05-16 16:00:00,9326.981066,-3.8509062709785167,0.17623674572496506,-4.027143016703482,2025.4107369097915
ENTRY,2020-05-17 00:00:00,9548.443674,0.0,0.20243841665049553,-0.20243841665049553,2025.208298493141
STOP,2020-05-21 12:00:00,9163.562351754943,-20.399859949375063,0.1942784726707455,-20.59413842204581,2004.6141600710953
ENTRY,2020-05-27 20:00:00,9206.831220999999,0.0,0.35711366239602127,-0.35711366239602127,2004.2570464086994
EXIT,2020-06-03 16:00:00,9574.306846000001,35.6340208522809,0.3713672707369336,35.262653581543965,2039.5196999902432
ENTRY,2020-06-10 20:00:00,9887.9655,0.0,0.4737303366237701,-0.4737303366237701,2039.0459696536195
STOP,2020-06-11 12:00:00,9714.77019435,-20.744376193270377,0.46543258614646194,-21.20980877941684,2017.8361608742027
ENTRY,2020-06-16 08:00:00,9512.792982,0.0,0.34315927856159306,-0.34315927856159306,2017.493001595641
STOP,2020-06-17 20:00:00,9286.258768355401,-20.42967755918065,0.33498740753792083,-20.76466496671857,1996.7283366289225
ENTRY,2020-06-22 04:00:00,9421.8257,0.0,0.587103058091399,-0.587103058091399,1996.1412335708312
STOP,2020-06-24 12:00:00,9290.863675897142,-20.401620474847782,0.5789424099014598,-20.98056288474924,1975.160670686082
ENTRY,2020-07-06 08:00:00,9225.726888,0.0,0.6201222701265516,-0.6201222701265516,1974.5405484159555
EXIT,2020-07-10 04:00:00,9152.243503,-12.348263740078512,0.6151829646305202,-12.963446704709032,1961.5771017112465
ENTRY,2020-07-21 04:00:00,9318.084587000001,0.0,0.8884744857293784,-0.8884744857293784,1960.6886272255172
EXIT,2020-08-03 20:00:00,11216.444057,452.51895335626244,1.0694820670718834,451.44947128919057,2412.138098514708
ENTRY,2020-08-05 20:00:00,11748.433473,0.0,0.3963034235138628,-0.3963034235138628,2411.741795091194
STOP,2020-08-07 12:00:00,11458.962966779529,-24.411372138486826,0.3865388746584681,-24.797911013145292,2386.9438840780485
ENTRY,2020-08-07 16:00:00,11492.4467,0.0,0.36344589601258803,-0.36344589601258803,2386.580438182036
EXIT,2020-08-09 12:00:00,11563.959771,5.653959692979607,0.36570747988977986,5.2882522130898275,2391.8686903951257
ENTRY,2020-08-09 20:00:00,11685.184504,0.0,0.4940297962921886,-0.4940297962921886,2391.3746605988335
STOP,2020-08-10 08:00:00,11455.4493378988,-24.28203364509919,0.48431698283414903,-24.76635062793334,2366.6083099709003
ENTRY,2020-08-10 12:00:00,11924.246201,0.0,0.3919899314697327,-0.3919899314697327,2366.2163200394307
STOP,2020-08-11 12:00:00,11632.788531461129,-23.952975723381368,0.38240874118038015,-24.33538446456175,2341.880935574869
ENTRY,2020-08-16 00:00:00,11932.568696999999,0.0,0.46468005210113783,-0.46468005210113783,2341.4162555227676
STOP,2020-08-16 12:00:00,11688.511448426614,-23.76029375201776,0.4551759346003307,-24.21546968661809,2317.2007858361494
ENTRY,2020-08-16 16:00:00,11821.84549,0.0,0.49289308969831164,-0.49289308969831164,2316.7078927464513
EXIT,2020-08-19 12:00:00,11722.98205,-10.304885654490828,0.48877113543651524,-10.793656789927343,2305.914235956524
ENTRY,2020-08-31 12:00:00,11745.682648,0.0,0.6757438327794753,-0.6757438327794753,2305.2384921237444
STOP,2020-09-01 00:00:00,11581.882754777029,-23.559032491441982,0.6663202197828985,-24.225352711224883,2281.0131394125196
ENTRY,2020-09-01 04:00:00,11927.317121999999,0.0,0.5820421935702399,-0.5820421935702399,2280.4310972189496
STOP,2020-09-02 04:00:00,11736.823232684827,-23.23981999988472,0.572746265570286,-23.812566265455004,2256.6185309534944
ENTRY,2020-09-14 12:00:00,10701.239409,0.0,0.4931559739525039,-0.4931559739525039,2256.125374979542
STOP,2020-09-21 12:00:00,10502.2177981773,-22.929282434406428,0.48398426097874137,-23.41326669538517,2232.712108284157
ENTRY,2020-09-25 04:00:00,10690.146082,0.0,0.4490071725807285,-0.4490071725807285,2232.263101111576
EXIT,2020-09-30 08:00:00,10677.7957,-1.2968508707866662,0.44848843223241375,-1.74533930301908,2230.5177618085568
ENTRY,2020-10-05 12:00:00,10729.237806,0.0,0.9306309100770775,-0.9306309100770775,2229.5871308984797
STOP,2020-10-06 12:00:00,10623.1873934082,-22.996459247357844,0.9214323263781344,-23.91789157373598,2205.6692393247436
ENTRY,2020-10-06 16:00:00,10574.531408,0.0,0.6827184788535842,-0.6827184788535842,2204.98652084589
EXIT,2020-10-08 04:00:00,10589.032336999999,2.3405415821434703,0.6836546954864415,1.6568868866570288,2206.643407732547
ENTRY,2020-10-08 12:00:00,10900.229087999998,0.0,0.6094746904804191,-0.6094746904804191,2206.0339330420666
EXIT,2020-10-12 08:00:00,11241.036677,47.63973264741398,0.6285305835393847,47.01120206387459,2253.045135105941
ENTRY,2020-10-12 12:00:00,11552.844813999998,0.0,0.5136057494352527,-0.5136057494352527,2252.531529356506
STOP,2020-10-13 12:00:00,11346.723346912942,-22.908896527730402,0.5044421908241606,-23.413338718554563,2229.118190637951
ENTRY,2020-10-13 16:00:00,11391.246349,0.0,0.44478111032389955,-0.44478111032389955,2228.6734095276274
EXIT,2020-10-18 00:00:00,11364.609594000001,-2.600138101956843,0.4437410550831168,-3.0438791570399597,2225.6295303705874
ENTRY,2020-10-18 04:00:00,11458.83662,0.0,0.674079217847307,-0.674079217847307,2224.95545115274
EXIT,2020-11-02 16:00:00,13549.583905,307.476522557571,0.7970698268703355,306.6794527307007,2531.6349038834405
ENTRY,2020-11-03 16:00:00,13725.386381,0.0,0.4442654550053669,-0.4442654550053669,2531.1906384284352
EXIT,2020-11-08 04:00:00,14927.050541,97.23913411010771,0.48316110864941,96.7559730014583,2627.9466114298934
ENTRY,2020-11-08 20:00:00,15479.74253,0.0,0.29510520937013857,-0.29510520937013857,2627.6515062205235
STOP,2020-11-09 16:00:00,14923.868311669572,-26.492911181492197,0.28450804489754167,-26.77741922638974,2600.874086994134
ENTRY,2020-11-09 20:00:00,15333.008522999999,0.0,0.2341809907140065,-0.2341809907140065,2600.63990600342
EXIT,2020-11-15 08:00:00,15948.933884,23.517565230023326,0.24358801680601583,23.27397721321731,2623.9138832166373
ENTRY,2020-11-15 20:00:00,15961.7871,0.0,0.45072307061806205,-0.45072307061806205,2623.463160146019
EXIT,2020-11-26 16:00:00,16511.914939,38.83576871329125,0.46625737810337853,38.36951133518787,2661.832671481207
ENTRY,2020-11-30 00:00:00,18585.07385,0.0,0.38494667745579764,-0.38494667745579764,2661.447724803751
STOP,2020-12-01 12:00:00,18065.603613952146,-26.899051224889362,0.3741870569658419,-27.273238281855203,2634.1744865218957
ENTRY,2020-12-01 16:00:00,19075.510937,0.0,0.23201839695070758,-0.23201839695070758,2633.9424681249448
EXIT,2020-12-08 08:00:00,18757.331112,-9.675176353384575,0.22814832640935376,-9.90332467979393,2624.039143445151
ENTRY,2020-12-13 04:00:00,19253.454304,0.0,0.40126536800379997,-0.40126536800379997,2623.637878077147
EXIT,2020-12-21 20:00:00,22712.894087,180.24731506544333,0.4733642940299773,179.77395077141335,2803.41182884856
ENTRY,2020-12-22 08:00:00,23126.415844,0.0,0.24533510330046956,-0.24533510330046956,2803.1664937452597
EXIT,2020-12-23 08:00:00,23057.090797,-1.838575817560929,0.2445996729734452,-2.0831754905343742,2801.0833182547253
ENTRY,2020-12-23 16:00:00,23563.977073,0.0,0.28871164369215174,-0.28871164369215174,2800.794606611033
STOP,2020-12-23 20:00:00,22642.710435699526,-28.21896366536165,0.27742405822600713,-28.496387723587656,2772.2982188874453
ENTRY,2020-12-24 00:00:00,22901.148284,0.0,0.2701899000250242,-0.2701899000250242,2772.0280289874204
EXIT,2020-12-29 12:00:00,26606.985509000002,109.30453976747893,0.3139117159320158,108.9906280515469,2881.0186570389674
ENTRY,2020-12-29 20:00:00,27393.2155,0.0,0.2792422420037389,-0.2792422420037389,2880.7394147969635
EXIT,2021-01-05 12:00:00,32090.350006,119.7046738131715,0.32712411152900756,119.3775497016425,3000.116964498606
ENTRY,2021-01-05 16:00:00,33707.859325,0.0,0.15307745879048154,-0.15307745879048154,2999.9638870398157
EXIT,2021-01-10 16:00:00,37445.532969,42.43473144461387,0.17005135136832708,42.26468009324554,3042.2285671330615
ENTRY,2021-01-14 16:00:00,39888.943094,0.0,0.18639024401338383,-0.18639024401338383,3042.0421768890483
STOP,2021-01-15 12:00:00,37273.51661196466,-30.552951668639253,0.17416906334592813,-30.72712073198518,3011.3150561570633
ENTRY,2021-01-15 16:00:00,35227.825178,0.0,0.17766490409777344,-0.17766490409777344,3011.1373912529657
EXIT,2021-01-16 20:00:00,35984.181506,9.536351860984613,0.1814794448421673,9.354872416142445,3020.492263669108
ENTRY,2021-01-29 00:00:00,33743.700074,0.0,0.22994253963975744,-0.22994253963975744,3020.262321129468
STOP,2021-01-29 04:00:00,31961.099224013517,-30.36831806462985,0.21779521241390548,-30.586113277043754,2989.6762078524243
ENTRY,2021-01-29 08:00:00,37036.427596,0.0,0.18376486114078183,-0.18376486114078183,2989.4924429912835
STOP,2021-01-29 16:00:00,34615.85258100691,-30.02561669575632,0.1717546144624793,-30.1973713102188,2959.2950716810647
ENTRY,2021-01-29 20:00:00,34262.47566,0.0,0.14215473047653926,-0.14215473047653926,2959.152916950588
EXIT,2021-01-31 20:00:00,33083.052106,-12.23354662841015,0.13726131182517518,-12.370807940235325,2946.7821090103525
ENTRY,2021-02-01 04:00:00,33814.111191,0.0,0.24700299820257124,-0.24700299820257124,2946.5351060121498
EXIT,2021-02-11 04:00:00,44686.599997000005,198.55152467534614,0.3264236080727097,198.22510106727344,3144.7602070794233
ENTRY,2021-02-11 08:00:00,46075.308446999996,0.0,0.25060343600947677,-0.25060343600947677,3144.509603643414
EXIT,2021-02-22 16:00:00,53565.615493000005,101.84938233526984,0.29134318894358474,101.55803914632625,3246.06764278974
ENTRY,2021-03-01 20:00:00,49601.906108999996,0.0,0.24517738717896642,-0.24517738717896642,3245.822465402561
STOP,2021-03-05 00:00:00,46960.962164024444,-32.634821265353175,0.23212345867282516,-32.866944724026,3212.9555206785353
ENTRY,2021-03-07 16:00:00,50396.794504,0.0,0.35216354341437095,-0.35216354341437095,3212.603357135121
EXIT,2021-03-15 16:00:00,56553.388892,107.55287694294861,0.3951846941915504,107.15769224875706,3319.761049383878
ENTRY,2021-03-18 00:00:00,58729.943699,0.0,0.31743953683092385,-0.31743953683092385,3319.443609847047
STOP,2021-03-19 00:00:00,56256.2867483903,-33.42573086331382,0.30406924448559836,-33.72980010779941,3285.7138097392476
ENTRY,2021-03-19 04:00:00,57851.390212,0.0,0.31802760482635506,-0.31802760482635506,3285.395782134421
STOP,2021-03-21 08:00:00,55443.9770274364,-33.08580165958301,0.3047932841625218,-33.39059494374553,3252.0051871906758
ENTRY,2021-03-29 08:00:00,57871.676296,0.0,0.4384286722513308,-0.4384286722513308,3251.5667585184246
EXIT,2021-04-04 00:00:00,57475.172274,-7.509663752378136,0.43542480675037953,-7.945088559128516,3243.621669959296
ENTRY,2021-04-10 04:00:00,60498.54412,0.0,0.5286583406063434,-0.5286583406063434,3243.0930116186896
STOP,2021-04-10 20:00:00,58996.06713147828,-32.82297959003791,0.5155291487703283,-33.33850873880824,3209.7545028798813
ENTRY,2021-04-11 00:00:00,60286.660574,0.0,0.509786576016719,-0.509786576016719,3209.2447163038646
EXIT,2021-04-16 04:00:00,61396.405551,23.460127277333758,0.5191706269276525,22.940956650406104,3232.1856729542706
ENTRY,2021-04-26 12:00:00,53587.191336,0.0,0.33431860318860745,-0.33431860318860745,3231.851354351082
EXIT,2021-04-29 16:00:00,52844.161994,-11.588988224258228,0.32968300789890415,-11.918671232157132,3219.932683118925
ENTRY,2021-04-30 04:00:00,54359.412933,0.0,0.38743307615232647,-0.38743307615232647,3219.5452500427728
EXIT,2021-05-04 00:00:00,55435.534349,19.174463447027733,0.39510286153113755,18.779360585496597,3238.3246106282695
ENTRY,2021-05-08 16:00:00,59048.269168,0.0,0.3516196116505804,-0.3516196116505804,3237.972991016619
STOP,2021-05-09 12:00:00,56855.93084160674,-32.637245841188715,0.338564713314105,-32.97581055450282,3204.997180462116
ENTRY,2021-05-09 16:00:00,57284.150090999996,0.0,0.3696064572517876,-0.3696064572517876,3204.627574004864
STOP,2021-05-10 20:00:00,55280.6309249727,-32.31756165601856,0.3566794325893802,-32.67424108860794,3171.953332916256
ENTRY,2021-05-25 04:00:00,38996.755518,0.0,0.15611573177098526,-0.15611573177098526,3171.797217184485
STOP,2021-05-28 08:00:00,35816.66907852317,-31.82710426799205,0.14338489006378843,-31.970489158055837,3139.826728026429
ENTRY,2021-06-03 08:00:00,38793.384525,0.0,0.3401437515819383,-0.3401437515819383,3139.4865842748472
STOP,2021-06-04 00:00:00,37349.78765478536,-31.643955613766646,0.32748616933643165,-31.971441783103078,3107.515142491744
ENTRY,2021-06-04 04:00:00,36621.273087,0.0,0.30081911559713637,-0.30081911559713637,3107.2143233761467
EXIT,2021-06-04 20:00:00,36817.9513,4.038947932758208,0.30243469477023965,3.7365132379879684,3110.9508366141345
ENTRY,2021-06-05 04:00:00,37593.414641999996,0.0,0.29315699096017445,-0.29315699096017445,3110.6576796231743
STOP,2021-06-05 08:00:00,35986.866056678824,-31.32004325685164,0.2806289736574338,-31.600672230509073,3079.057007392665
ENTRY,2021-06-09 20:00:00,37399.266415,0.0,0.2056379716562408,-0.2056379716562408,3078.8513694210087
STOP,2021-06-12 04:00:00,35148.77290450407,-30.935561381646675,0.19326374710358213,-31.128825128750258,3047.7225442922586
ENTRY,2021-06-13 16:00:00,37661.295,0.0,0.3038892773314136,-0.3038892773314136,3047.418655014927
EXIT,2021-06-16 20:00:00,38337.505297,13.64086514280723,0.3093456233885365,13.331519519418695,3060.7501745343457
ENTRY,2021-06-29 08:00:00,35566.286686,0.0,0.27576943889770344,-0.27576943889770344,3060.4744050954478
STOP,2021-07-01 04:00:00,33977.097283672774,-30.80514657399309,0.2634473802681062,-31.068593954261196,3029.4058111411864
ENTRY,2021-07-21 20:00:00,32154.153352999998,0.0,0.36913740723019184,-0.36913740723019184,3029.0366737339564
EXIT,2021-08-02 04:00:00,40092.418665,227.83298342573605,0.46027060060048625,227.37271282513555,3256.409386559092
ENTRY,2021-08-05 20:00:00,40874.718737999996,0.0,0.35668092387416656,-0.35668092387416656,3256.052705635218
EXIT,2021-08-12 12:00:00,44182.931143,72.17029825641296,0.3855490431767317,71.78474921323622,3327.8374548484544
ENTRY,2021-08-13 04:00:00,46117.341053000004,0.0,0.45326194707156003,-0.45326194707156003,3327.384192901383
STOP,2021-08-17 20:00:00,44749.542875755535,-33.60833749642363,0.43981861207299056,-34.04815610849662,3293.3360367928863
ENTRY,2021-08-20 12:00:00,48732.995513999995,0.0,0.4171625548659304,-0.4171625548659304,3292.91887423802
EXIT,2021-08-25 00:00:00,47961.537221,-16.50952855893778,0.41055874344235527,-16.920087302380136,3275.99878693564
ENTRY,2021-09-02 08:00:00,50087.631783,0.0,0.4971514798480918,-0.4971514798480918,3275.501635455792
STOP,2021-09-03 00:00:00,48752.7840587151,-33.123023482881585,0.4839022704549392,-33.606925753336526,3241.8947097024557
ENTRY,2021-09-03 04:00:00,49319.901533,0.0,0.4901222980074364,-0.4901222980074364,3241.404587404448
STOP,2021-09-07 12:00:00,48000.598817718674,-32.77681313640086,0.4770115727528761,-33.25382470915374,3208.1507626952944
ENTRY,2021-09-14 20:00:00,47125.65345599999,0.0,0.3795265598179526,-0.3795265598179526,3207.7712361354766
EXIT,2021-09-17 20:00:00,47285.790006,3.224150195570469,0.38081621989618075,2.8433339756742884,3210.614570111151
ENTRY,2021-09-18 00:00:00,47938.947370999995,0.0,0.5135915511679666,-0.5135915511679666,3210.100978559983
STOP,2021-09-20 00:00:00,46726.20244650298,-32.481707520777086,0.5005988681596558,-32.98230638893674,3177.1186721710465
ENTRY,2021-10-01 04:00:00,44801.856525999996,0.0,0.3844789866636875,-0.3844789866636875,3176.7341931843825
EXIT,2021-10-22 12:00:00,60672.73271800001,340.50030896731954,0.5206791102506153,339.9796298570689,3516.7138230414516
ENTRY,2021-10-25 12:00:00,63625.952061,0.0,0.5631645218757882,-0.5631645218757882,3516.1506585195757
STOP,2021-10-26 12:00:00,62018.07712598884,-35.57896148035231,0.5489329372836473,-36.12789441763596,3480.0227641019396
ENTRY,2021-10-26 16:00:00,62018.6,0.0,0.5883527979942611,-0.5883527979942611,3479.4344113039456
STOP,2021-10-26 20:00:00,60533.10997453571,-35.23105217122276,0.5742603771257719,-35.80531254834853,3443.629098755597
ENTRY,2021-10-29 16:00:00,62563.873533,0.0,0.37811965999778846,-0.37811965999778846,3443.250979095599
STOP,2021-10-31 08:00:00,60266.64954108296,-34.709549845258024,0.36423584005968523,-35.07378568531771,3408.1771934102817
ENTRY,2021-11-01 12:00:00,61569.355267,0.0,0.49274124945208797,-0.49274124945208797,3407.6844521608296
EXIT,2021-11-04 16:00:00,61230.965198,-6.770362653554028,0.4900331043906664,-7.2603957579446945,3400.424056402885
ENTRY,2021-11-07 12:00:00,61956.591403,0.0,0.702914986304616,-0.702914986304616,3399.7211414165804
EXIT,2021-11-11 04:00:00,65208.83148,92.24395005504964,0.739812566326636,91.504137488723,3491.225278905303
ENTRY,2021-11-29 04:00:00,57532.384539,0.0,0.5286565248056286,-0.5286565248056286,3490.6966223804975
STOP,2021-11-30 04:00:00,55995.815039066874,-35.29827150682044,0.5145372162029005,-35.812808723023345,3454.883813657474
ENTRY,2021-11-30 08:00:00,57619.730735,0.0,0.44749483340968677,-0.44749483340968677,3454.4363188240645
STOP,2021-12-02 00:00:00,55823.5661395295,-34.87409461019092,0.4335451955656104,-35.30763980575653,3419.128679018308
ENTRY,2021-12-02 08:00:00,56331.09426,0.0,0.3751765760245847,-0.3751765760245847,3418.7535024422837
STOP,2021-12-03 16:00:00,54261.34311493628,-34.462411836164506,0.3613916112901189,-34.82380344745462,3383.929698994829
ENTRY,2021-12-22 00:00:00,49263.7747,0.0,0.49176803966532684,-0.49176803966532684,3383.4379309551637
EXIT,2021-12-26 00:00:00,49660.657332,9.904549291259224,0.4957298593818305,9.408819431877394,3392.846750387041
ENTRY,2021-12-26 20:00:00,50790.722646999995,0.0,0.6477121148640872,-0.6477121148640872,3392.199038272177
STOP,2021-12-28 00:00:00,49711.59647838446,-34.40407304976748,0.6339504856441802,-35.03802353541166,3357.161014736765
ENTRY,2022-01-13 04:00:00,43713.099997,0.0,0.5238575664029383,-0.5238575664029383,3356.637157170362
STOP,2022-01-13 16:00:00,42579.77401717947,-33.95443183912553,0.5102757936672881,-34.46470763279282,3322.1724495375693
ENTRY,2022-01-13 20:00:00,42572.878033,0.0,0.48493986137726536,-0.48493986137726536,3321.687509676192
EXIT,2022-01-15 00:00:00,42915.081612,9.744945833497045,0.48883783971066413,9.256107993786381,3330.9436176699783
ENTRY,2022-01-15 12:00:00,43414.230362999995,0.0,0.540089828352659,-0.540089828352659,3330.4035278416254
STOP,2022-01-17 04:00:00,42330.51775392681,-33.70451071711124,0.5266080240658143,-34.231118741177056,3296.1724091004485
ENTRY,2022-01-26 08:00:00,38084.191831,0.0,0.27724911541269637,-0.27724911541269637,3295.8951599850357
STOP,2022-01-26 20:00:00,36262.201334593556,-33.15977241033668,0.2639852064485617,-33.42375761678524,3262.4714023682504
ENTRY,2022-01-27 00:00:00,35756.423709999995,0.0,0.2873475611426037,-0.2873475611426037,3262.1840548071077
EXIT,2022-02-03 00:00:00,36809.783751,21.162661654958413,0.29581262580458706,20.866849029153826,3283.0509038362616
ENTRY,2022-02-04 12:00:00,39502.717261,0.0,0.4081230116434568,-0.4081230116434568,3282.642780824618
EXIT,2022-02-11 20:00:00,42361.01788100001,73.82645664026613,0.43765359429956324,73.38880304596657,3356.0315838705847
ENTRY,2022-02-15 04:00:00,43704.677470999995,0.0,0.5882218669329974,-0.5882218669329974,3355.4433620036516
STOP,2022-02-17 12:00:00,42694.45743297298,-33.99141414415396,0.5746253012753358,-34.56603944542929,3320.877322558222
ENTRY,2022-02-26 12:00:00,39227.424698,0.0,0.3203438701105784,-0.3203438701105784,3320.5569786881115
STOP,2022-02-27 16:00:00,37589.52409955489,-33.43906849619747,0.3069682427120994,-33.746036738909574,3286.810941949202
ENTRY,2022-02-28 12:00:00,40837.207488,0.0,0.3223629963040638,-0.3223629963040638,3286.488578952898
EXIT,2022-03-03 12:00:00,42534.575798,33.49694848772101,0.33576177569915217,33.16118671202186,3319.64976566492
ENTRY,2022-03-09 04:00:00,41803.63733,0.0,0.33100253842985394,-0.33100253842985394,3319.31876312649
STOP,2022-03-10 04:00:00,40114.591841051,-33.434790611174584,0.3176286221853841,-33.752419233359966,3285.56634389313
ENTRY,2022-03-10 08:00:00,39088.102913999996,0.0,0.322100272809988,-0.322100272809988,3285.24424362032
EXIT,2022-03-11 00:00:00,38703.355509,-7.926148551267167,0.3189298133894811,-8.24507836465665,3276.9991652556632
ENTRY,2022-03-16 08:00:00,40533.75648,0.0,0.35900983211198984,-0.35900983211198984,3276.6401554235513
EXIT,2022-03-21 00:00:00,40820.680121000005,6.353248324960942,0.3615511314419742,5.991697193518968,3282.6318526170703
ENTRY,2022-03-22 00:00:00,42249.130937999995,0.0,0.6024326921125903,-0.6024326921125903,3282.029419924958
EXIT,2022-03-31 00:00:00,47081.431332,172.2600957003237,0.6713367303927198,171.58875896993098,3453.618178894889
ENTRY,2022-03-31 04:00:00,47174.908228,0.0,0.7322358929833735,-0.7322358929833735,3452.8859430019056
STOP,2022-03-31 12:00:00,46271.013829638745,-35.074997854149665,0.7182058938417137,-35.79320374799138,3417.0927392539143
ENTRY,2022-04-19 04:00:00,40695.344941999996,0.0,0.5863511333438404,-0.5863511333438404,3416.5063881205706
STOP,2022-04-22 12:00:00,39734.7759320174,-34.60043946432913,0.5725109575581087,-35.172950421887236,3381.333437698683
ENTRY,2022-04-26 04:00:00,40596.67535,0.0,0.5763982740631597,-0.5763982740631597,3380.75703942462
STOP,2022-04-26 12:00:00,39632.170702252144,-34.23548908222103,0.5627040784302713,-34.7981931606513,3345.9588462639686
ENTRY,2022-05-05 04:00:00,39600.716651999996,0.0,0.6796048122129346,-0.6796048122129346,3345.2792414517558
STOP,2022-05-05 12:00:00,38809.191472111546,-33.95925419526034,0.6660211105348305,-34.62527530579517,3310.6539661459606
ENTRY,2022-05-16 08:00:00,29959.935285,0.0,0.31461310655800845,-0.31461310655800845,3310.3393530394023
STOP,2022-05-18 20:00:00,28690.259552807358,-33.33256752947964,0.30128007954621666,-33.63384760902586,3276.7055054303764
ENTRY,2022-05-20 00:00:00,30184.082508999996,0.0,0.3889113161715353,-0.3889113161715353,3276.3165941142047
STOP,2022-05-20 12:00:00,29158.089242925867,-33.04890842491614,0.37569175280156886,-33.424600177717714,3242.891993936487
ENTRY,2022-05-23 00:00:00,30180.371396,0.0,0.6532851723141934,-0.6532851723141934,3242.2387087641728
STOP,2022-05-23 16:00:00,29572.238490724056,-32.90915514261863,0.6401215102571459,-33.549276652875776,3208.689432111297
ENTRY,2022-05-26 04:00:00,29742.62011,0.0,0.49819347044821843,-0.49819347044821843,3208.1912386408485
STOP,2022-05-26 08:00:00,28967.680055252713,-32.45091335565286,0.48521310510595733,-32.936126460758814,3175.25511218009
ENTRY,2022-05-30 00:00:00,30362.175921,0.0,0.7110355109389839,-0.7110355109389839,3174.544076669151
STOP,2022-06-01 20:00:00,29810.87925915227,-32.27630198966863,0.6981249901431165,-32.974426979811746,3141.5696496893393
ENTRY,2022-06-06 00:00:00,31260.3753,0.0,0.7098443308649705,-0.7098443308649705,3140.859805358474
STOP,2022-06-07 00:00:00,30697.76499258857,-31.938655036093017,0.6970688688505332,-32.63572390494355,3108.2240814535307
ENTRY,2022-06-21 00:00:00,20620.224212,0.0,0.17800774725566354,-0.17800774725566354,3108.046073706275
EXIT,2022-06-23 12:00:00,20345.804427,-5.92244381389972,0.17563876973010364,-6.098082583629824,3101.947991122645
